candidate_rank,asset_id,path,rank_score,flatness_ratio,panel_aspect_ratio,extent_x,extent_y,extent_z,faces,vertices,meshes,materials,textures,images,image_width_max,image_height_max,geometry_flags,technical_flags,reject_flags,raw_metadata_json
194,B0732JF3ZT,T/B0732JF3ZT.glb,13.0000,0.007550,1.500000,1.8288,0.013807,1.2192,2832,1602,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2832;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0732JF3ZT"",""extent_x"":""1.8288000226020813"",""extent_y"":""0.01380709931254387"",""extent_z"":""1.2192000150680542"",""faces"":""2832"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""T/B0732JF3ZT.glb"",""textures"":""3"",""vertices"":""1602""}"
195,B0732JF64K,K/B0732JF64K.glb,13.0000,0.009688,1.256320,3.051821,0.029566,2.429174,9500,4950,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:9500;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0732JF64K"",""extent_x"":""3.051821231842041"",""extent_y"":""0.029565567150712013"",""extent_z"":""2.4291741847991943"",""faces"":""9500"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""K/B0732JF64K.glb"",""textures"":""3"",""vertices"":""4950""}"
196,B0732JF64T,T/B0732JF64T.glb,13.0000,0.003104,1.314100,3.061424,0.009504,2.329673,6080,3312,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:6080;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0732JF64T"",""extent_x"":""3.061424493789673"",""extent_y"":""0.009504012763500215"",""extent_z"":""2.3296730518341064"",""faces"":""6080"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""T/B0732JF64T.glb"",""textures"":""3"",""vertices"":""3312""}"
197,B0732JLK97,7/B0732JLK97.glb,13.0000,0.007550,1.500000,1.8288,0.013807,1.2192,2832,1602,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2832;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0732JLK97"",""extent_x"":""1.8288000226020813"",""extent_y"":""0.01380709931254387"",""extent_z"":""1.2192000150680542"",""faces"":""2832"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""7/B0732JLK97.glb"",""textures"":""3"",""vertices"":""1602""}"
198,B0732JLK9B,B/B0732JLK9B.glb,13.0000,0.005662,1.600000,2.4384,0.013807,1.524,2832,1602,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2832;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0732JLK9B"",""extent_x"":""2.438399910926819"",""extent_y"":""0.01380709931254387"",""extent_z"":""1.5239999294281006"",""faces"":""2832"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""B/B0732JLK9B.glb"",""textures"":""3"",""vertices"":""1602""}"
199,B0732K1SFZ,Z/B0732K1SFZ.glb,13.0000,0.006711,1.249159,3.067787,0.020589,2.455881,1772,1041,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:1772;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0732K1SFZ"",""extent_x"":""3.0677865743637085"",""extent_y"":""0.020589139312505722"",""extent_z"":""2.455880880355835"",""faces"":""1772"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Z/B0732K1SFZ.glb"",""textures"":""3"",""vertices"":""1041""}"
200,B0732K1SGB,B/B0732K1SGB.glb,13.0000,0.004381,1.250000,3.048,0.013353,2.4384,2720,1542,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2720;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0732K1SGB"",""extent_x"":""3.0480000972747803"",""extent_y"":""0.013353220187127592"",""extent_z"":""2.438399910926819"",""faces"":""2720"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""B/B0732K1SGB.glb"",""textures"":""3"",""vertices"":""1542""}"
201,B0732KBBJ3,3/B0732KBBJ3.glb,13.0000,0.009688,1.256320,3.051821,0.029566,2.429174,9500,4950,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:9500;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0732KBBJ3"",""extent_x"":""3.051821231842041"",""extent_y"":""0.029565567150712013"",""extent_z"":""2.4291741847991943"",""faces"":""9500"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""3/B0732KBBJ3.glb"",""textures"":""3"",""vertices"":""4950""}"
202,B0732KDJ48,8/B0732KDJ48.glb,13.0000,0.010804,1.378343,3.369343,0.036403,2.444488,2458,1338,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:2458;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0732KDJ48"",""extent_x"":""3.3693429231643677"",""extent_y"":""0.036402907222509384"",""extent_z"":""2.4444881677627563"",""faces"":""2458"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""8/B0732KDJ48.glb"",""textures"":""3"",""vertices"":""1338""}"
203,B0732KDJ4G,G/B0732KDJ4G.glb,13.0000,0.006944,1.500000,1.8288,0.0127,1.2192,5858,3322,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:5858;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0732KDJ4G"",""extent_x"":""1.8288002610206604"",""extent_y"":""0.012699999846518041"",""extent_z"":""1.2192001342773438"",""faces"":""5858"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""G/B0732KDJ4G.glb"",""textures"":""3"",""vertices"":""3322""}"
204,B0732L9718,8/B0732L9718.glb,13.0000,0.009688,1.256320,3.051821,0.029566,2.429174,9500,4950,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:9500;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0732L9718"",""extent_x"":""3.051821231842041"",""extent_y"":""0.029565569013357162"",""extent_z"":""2.4291741847991943"",""faces"":""9500"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""8/B0732L9718.glb"",""textures"":""3"",""vertices"":""4950""}"
205,B0732L974G,G/B0732L974G.glb,13.0000,0.005662,1.600000,2.4384,0.013807,1.524,2832,1602,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2832;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0732L974G"",""extent_x"":""2.438399910926819"",""extent_y"":""0.01380709931254387"",""extent_z"":""1.5239999294281006"",""faces"":""2832"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""G/B0732L974G.glb"",""textures"":""3"",""vertices"":""1602""}"
206,B0732L974X,X/B0732L974X.glb,13.0000,0.005064,3.166505,2.430132,0.012307,0.767449,9536,5144,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:9536;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0732L974X"",""extent_x"":""2.4301315546035767"",""extent_y"":""0.012306938879191875"",""extent_z"":""0.7674492597579956"",""faces"":""9536"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""X/B0732L974X.glb"",""textures"":""3"",""vertices"":""5144""}"
207,B0732QTV7D,D/B0732QTV7D.glb,13.0000,0.003557,1.625143,2.457471,0.008742,1.512156,2720,1542,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:2720;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0732QTV7D"",""extent_x"":""2.4574707746505737"",""extent_y"":""0.008741821162402632"",""extent_z"":""1.5121564865112305"",""faces"":""2720"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""D/B0732QTV7D.glb"",""textures"":""3"",""vertices"":""1542""}"
208,B0732QTV8S,S/B0732QTV8S.glb,13.0000,0.005662,1.600000,2.4384,0.013807,1.524,2832,1602,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2832;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0732QTV8S"",""extent_x"":""2.438399910926819"",""extent_y"":""0.01380709931254387"",""extent_z"":""1.5239999294281006"",""faces"":""2832"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""S/B0732QTV8S.glb"",""textures"":""3"",""vertices"":""1602""}"
209,B0735RJPBV,V/B0735RJPBV.glb,13.0000,0.005247,3.174174,2.439627,0.0128,0.768587,4516,4552,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:4516;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735RJPBV"",""extent_x"":""2.4396274089813232"",""extent_y"":""0.012800063937902452"",""extent_z"":""0.7685866355895996"",""faces"":""4516"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""V/B0735RJPBV.glb"",""textures"":""3"",""vertices"":""4552""}"
210,B0735RJPCY,Y/B0735RJPCY.glb,13.0000,0.006249,1.599868,2.438738,0.01524,1.524338,3152,3022,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:3152;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735RJPCY"",""extent_x"":""2.4387383460998535"",""extent_y"":""0.015240000560879709"",""extent_z"":""1.5243375301361084"",""faces"":""3152"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Y/B0735RJPCY.glb"",""textures"":""3"",""vertices"":""3022""}"
211,B0735RJPD2,2/B0735RJPD2.glb,13.0000,0.004094,1.251782,3.056019,0.012512,2.441335,2344,1562,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2344;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735RJPD2"",""extent_x"":""3.0560191869735718"",""extent_y"":""0.012512211687862875"",""extent_z"":""2.4413352012634277"",""faces"":""2344"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""2/B0735RJPD2.glb"",""textures"":""3"",""vertices"":""1562""}"
212,B0735RJPDH,H/B0735RJPDH.glb,13.0000,0.003930,1.508295,2.462576,0.009679,1.632689,1072,600,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:1072;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735RJPDH"",""extent_x"":""2.4625762701034546"",""extent_y"":""0.009678740054368975"",""extent_z"":""1.6326887011528015"",""faces"":""1072"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""H/B0735RJPDH.glb"",""textures"":""3"",""vertices"":""600""}"
213,B0735S1PP1,1/B0735S1PP1.glb,13.0000,0.007410,1.247264,3.091738,0.02291,2.478816,5000,2778,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:5000;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735S1PP1"",""extent_x"":""3.0917381048202515"",""extent_y"":""0.022910002619028095"",""extent_z"":""2.4788163900375366"",""faces"":""5000"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""1/B0735S1PP1.glb"",""textures"":""3"",""vertices"":""2778""}"
214,B0735S6CYM,M/B0735S6CYM.glb,13.0000,0.005663,1.600372,2.438134,0.013807,1.52348,3440,1910,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:3440;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735S6CYM"",""extent_x"":""2.4381343126296997"",""extent_y"":""0.01380710117518902"",""extent_z"":""1.5234797596931458"",""faces"":""3440"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""M/B0735S6CYM.glb"",""textures"":""3"",""vertices"":""1910""}"
215,B0735S6D1P,P/B0735S6D1P.glb,13.0000,0.007681,1.493553,1.848499,0.014198,1.237652,2176,1188,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:2176;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735S6D1P"",""extent_x"":""1.8484989404678345"",""extent_y"":""0.014197694137692453"",""extent_z"":""1.2376523613929749"",""faces"":""2176"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""P/B0735S6D1P.glb"",""textures"":""3"",""vertices"":""1188""}"
216,B0735SF326,6/B0735SF326.glb,13.0000,0.004252,1.606207,2.434222,0.01035,1.515509,67892,57428,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:67892;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735SF326"",""extent_x"":""2.4342215061187744"",""extent_y"":""0.010350429452955725"",""extent_z"":""1.5155094265937805"",""faces"":""67892"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""6/B0735SF326.glb"",""textures"":""3"",""vertices"":""57428""}"
217,B0735SF34N,N/B0735SF34N.glb,13.0000,0.009623,1.603502,2.433589,0.023418,1.517671,5000,2778,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:5000;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735SF34N"",""extent_x"":""2.4335891008377075"",""extent_y"":""0.023417560383677483"",""extent_z"":""1.5176711678504944"",""faces"":""5000"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""N/B0735SF34N.glb"",""textures"":""3"",""vertices"":""2778""}"
218,B0735SFWJZ,Z/B0735SFWJZ.glb,13.0000,0.012337,3.060863,2.444393,0.030156,0.798596,3918,2298,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:3918;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735SFWJZ"",""extent_x"":""2.4443925619125366"",""extent_y"":""0.03015591949224472"",""extent_z"":""0.7985959351062775"",""faces"":""3918"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Z/B0735SFWJZ.glb"",""textures"":""3"",""vertices"":""2298""}"
219,B0735SFWM2,2/B0735SFWM2.glb,13.0000,0.004167,1.600000,2.4384,0.01016,1.524,14784,10296,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:14784;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735SFWM2"",""extent_x"":""2.43839979171752"",""extent_y"":""0.01015999966204158"",""extent_z"":""1.52399986982345"",""faces"":""14784"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""2/B0735SFWM2.glb"",""textures"":""3"",""vertices"":""10296""}"
220,B0735SFWRS,S/B0735SFWRS.glb,13.0000,0.005002,1.245647,3.046492,0.01524,2.445711,2160,1254,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2160;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735SFWRS"",""extent_x"":""3.0464922189712524"",""extent_y"":""0.015240000560879709"",""extent_z"":""2.445711135864258"",""faces"":""2160"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""S/B0735SFWRS.glb"",""textures"":""3"",""vertices"":""1254""}"
221,B0735SFWRT,T/B0735SFWRT.glb,13.0000,0.005409,2.905949,2.427747,0.013131,0.83544,2520,1470,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:2520;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735SFWRT"",""extent_x"":""2.4277466535568237"",""extent_y"":""0.01313078124076128"",""extent_z"":""0.8354402184486389"",""faces"":""2520"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""T/B0735SFWRT.glb"",""textures"":""3"",""vertices"":""1470""}"
222,B0735SK5LP,P/B0735SK5LP.glb,13.0000,0.003121,1.600692,2.438436,0.007609,1.523363,2560,1462,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2560;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735SK5LP"",""extent_x"":""2.4384361505508423"",""extent_y"":""0.0076093506067991265"",""extent_z"":""1.5233633518218994"",""faces"":""2560"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""P/B0735SK5LP.glb"",""textures"":""3"",""vertices"":""1462""}"
223,B0735SK5N7,7/B0735SK5N7.glb,13.0000,0.005817,3.089538,2.449555,0.014249,0.792855,2096,1148,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:2096;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735SK5N7"",""extent_x"":""2.4495551586151123"",""extent_y"":""0.014248793013393879"",""extent_z"":""0.7928547859191895"",""faces"":""2096"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""7/B0735SK5N7.glb"",""textures"":""3"",""vertices"":""1148""}"
224,B0735SLBYD,D/B0735SLBYD.glb,13.0000,0.006791,1.267394,3.054727,0.020745,2.410243,536,306,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:536;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735SLBYD"",""extent_x"":""3.054727077484131"",""extent_y"":""0.02074526436626911"",""extent_z"":""2.4102425575256348"",""faces"":""536"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""D/B0735SLBYD.glb"",""textures"":""3"",""vertices"":""306""}"
225,B0735SLBYK,K/B0735SLBYK.glb,13.0000,0.004580,1.484858,1.826819,0.008367,1.230299,31552,18466,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:31552;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735SLBYK"",""extent_x"":""1.8268194198608398"",""extent_y"":""0.008366950787603855"",""extent_z"":""1.2302991151809692"",""faces"":""31552"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""K/B0735SLBYK.glb"",""textures"":""3"",""vertices"":""18466""}"
