candidate_rank,source,source_file,asset_id,title,description,tags,category,license,file_format,file_size_bytes,face_count,vertex_count,object_count,material_count,texture_count,missing_textures,url_or_path,rank_score,positive_keyword_hits,negative_keyword_hits,technical_flags,auto_reasons,raw_metadata_json
298,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071LQFCVL,,,,,,glb,,24298,17168,,1,3,,L/B071LQFCVL.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071LQFCVL"",""extent_x"":""2.440852403640747"",""extent_y"":""0.009519269689917566"",""extent_z"":""1.5318889021873474"",""faces"":""24298"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""L/B071LQFCVL.glb"",""textures"":""3"",""vertices"":""17168""}"
299,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071LQHVJT,,,,,,glb,,11864,10950,,1,3,,T/B071LQHVJT.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071LQHVJT"",""extent_x"":""1.6520978808403015"",""extent_y"":""0.006089004222303629"",""extent_z"":""1.0349323749542236"",""faces"":""11864"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""T/B071LQHVJT.glb"",""textures"":""3"",""vertices"":""10950""}"
300,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071LQHVJZ,,,,,,glb,,1256,674,,1,3,,Z/B071LQHVJZ.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071LQHVJZ"",""extent_x"":""2.134501576423645"",""extent_y"":""0.012699999846518041"",""extent_z"":""1.5239999890327454"",""faces"":""1256"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Z/B071LQHVJZ.glb"",""textures"":""3"",""vertices"":""674""}"
301,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071LQHVKF,,,,,,glb,,6964,5159,,1,3,,F/B071LQHVKF.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071LQHVKF"",""extent_x"":""2.8951494693756104"",""extent_y"":""0.018016213551163673"",""extent_z"":""2.288468837738037"",""faces"":""6964"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""F/B071LQHVKF.glb"",""textures"":""3"",""vertices"":""5159""}"
302,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071LQHVQ8,,,,,,glb,,3712,2098,,1,3,,8/B071LQHVQ8.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071LQHVQ8"",""extent_x"":""2.0807851552963257"",""extent_y"":""0.019635967910289764"",""extent_z"":""1.5251423120498657"",""faces"":""3712"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""8/B071LQHVQ8.glb"",""textures"":""3"",""vertices"":""2098""}"
303,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071LQHVYN,,,,,,glb,,1344,718,,1,3,,N/B071LQHVYN.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071LQHVYN"",""extent_x"":""1.7613112926483154"",""extent_y"":""0.01269999984651804"",""extent_z"":""1.1521440744400024"",""faces"":""1344"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""N/B071LQHVYN.glb"",""textures"":""3"",""vertices"":""718""}"
304,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071LQHVZB,,,,,,glb,,4800,2487,,1,3,,B/B071LQHVZB.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071LQHVZB"",""extent_x"":""2.079902410507202"",""extent_y"":""0.009999999776482582"",""extent_z"":""1.4510854482650757"",""faces"":""4800"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""B/B071LQHVZB.glb"",""textures"":""3"",""vertices"":""2487""}"
305,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071LQHW1P,,,,,,glb,,8084,6102,,1,3,,P/B071LQHW1P.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071LQHW1P"",""extent_x"":""2.1443049907684326"",""extent_y"":""0.01324604731053114"",""extent_z"":""1.508997917175293"",""faces"":""8084"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""P/B071LQHW1P.glb"",""textures"":""3"",""vertices"":""6102""}"
306,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071LQJ4XF,,,,,,glb,,7496,4222,,1,3,,F/B071LQJ4XF.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071LQJ4XF"",""extent_x"":""1.675999939441681"",""extent_y"":""0.01269999984651804"",""extent_z"":""1.066999912261963"",""faces"":""7496"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""F/B071LQJ4XF.glb"",""textures"":""3"",""vertices"":""4222""}"
307,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071LTB14G,,,,,,glb,,31146,17516,,1,3,,G/B071LTB14G.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071LTB14G"",""extent_x"":""1.8122451901435852"",""extent_y"":""0.9237655401229858"",""extent_z"":""1.0067432522773743"",""faces"":""31146"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""G/B071LTB14G.glb"",""textures"":""3"",""vertices"":""17516""}"
308,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071NHHWCN,,,,,,glb,,38536,27910,,1,3,,N/B071NHHWCN.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071NHHWCN"",""extent_x"":""0.7028356790542603"",""extent_y"":""1.1634174585342407"",""extent_z"":""0.8754826188087463"",""faces"":""38536"",""image_height_max"":""4096"",""image_height_min"":""2048"",""image_width_max"":""4096"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""N/B071NHHWCN.glb"",""textures"":""3"",""vertices"":""27910""}"
309,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071NHTQ26,,,,,,glb,,11010,6548,,1,3,,6/B071NHTQ26.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071NHTQ26"",""extent_x"":""0.44736820459365845"",""extent_y"":""0.6505213975906372"",""extent_z"":""0.1436646729707718"",""faces"":""11010"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""6/B071NHTQ26.glb"",""textures"":""3"",""vertices"":""6548""}"
310,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071NHXGFY,,,,,,glb,,10240,5464,,1,3,,Y/B071NHXGFY.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071NHXGFY"",""extent_x"":""0.5943569540977478"",""extent_y"":""0.7130208611488342"",""extent_z"":""0.02039594203233719"",""faces"":""10240"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Y/B071NHXGFY.glb"",""textures"":""3"",""vertices"":""5464""}"
311,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071NZ281W,,,,,,glb,,8060,5804,,1,4,,W/B071NZ281W.glb,5.5000,,,preferred_format:glb;textures:4;materials:1,"technical:preferred_format:glb,textures:4,materials:1","{""3dmodel_id"":""B071NZ281W"",""extent_x"":""0.1232360228896141"",""extent_y"":""0.8629314012452962"",""extent_z"":""0.12323601543903351"",""faces"":""8060"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""4"",""materials"":""1"",""meshes"":""1"",""path"":""W/B071NZ281W.glb"",""textures"":""4"",""vertices"":""5804""}"
312,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071P9WJBT,,,,,,glb,,18312,11339,,1,3,,T/B071P9WJBT.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071P9WJBT"",""extent_x"":""1.6570320129394531"",""extent_y"":""0.9319804906845093"",""extent_z"":""0.5634683668613434"",""faces"":""18312"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""T/B071P9WJBT.glb"",""textures"":""3"",""vertices"":""11339""}"
313,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071PB2H7N,,,,,,glb,,1280,772,,1,3,,N/B071PB2H7N.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071PB2H7N"",""extent_x"":""1.8212707042694092"",""extent_y"":""0.011685890145599844"",""extent_z"":""1.214519739151001"",""faces"":""1280"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""N/B071PB2H7N.glb"",""textures"":""3"",""vertices"":""772""}"
314,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071PB2H8H,,,,,,glb,,4596,3030,,1,3,,H/B071PB2H8H.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071PB2H8H"",""extent_x"":""3.142736554145813"",""extent_y"":""0.007889349944889545"",""extent_z"":""2.451141119003296"",""faces"":""4596"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""H/B071PB2H8H.glb"",""textures"":""3"",""vertices"":""3030""}"
315,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071PB4VK1,,,,,,glb,,7504,4046,,1,3,,1/B071PB4VK1.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071PB4VK1"",""extent_x"":""2.1152032613754272"",""extent_y"":""0.012784820050001144"",""extent_z"":""1.5166663527488708"",""faces"":""7504"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""1/B071PB4VK1.glb"",""textures"":""3"",""vertices"":""4046""}"
316,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071PDYKYB,,,,,,glb,,7680,4400,,1,3,,B/B071PDYKYB.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071PDYKYB"",""extent_x"":""0.5206632614135742"",""extent_y"":""0.832770824432373"",""extent_z"":""0.7536028623580933"",""faces"":""7680"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""B/B071PDYKYB.glb"",""textures"":""3"",""vertices"":""4400""}"
317,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071PDYL8N,,,,,,glb,,40224,23222,,1,3,,N/B071PDYL8N.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071PDYL8N"",""extent_x"":""2.591338276863098"",""extent_y"":""1.0704841613769531"",""extent_z"":""2.5968903303146362"",""faces"":""40224"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""N/B071PDYL8N.glb"",""textures"":""3"",""vertices"":""23222""}"
318,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071PDYXKC,,,,,,glb,,5262,2992,,1,3,,C/B071PDYXKC.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071PDYXKC"",""extent_x"":""0.6554636359214783"",""extent_y"":""0.39856189489364624"",""extent_z"":""0.6481668949127197"",""faces"":""5262"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""C/B071PDYXKC.glb"",""textures"":""3"",""vertices"":""2992""}"
319,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071PDYXKX,,,,,,glb,,10636,6002,,1,3,,X/B071PDYXKX.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071PDYXKX"",""extent_x"":""1.0172624588012695"",""extent_y"":""0.42265158891677856"",""extent_z"":""1.0225973725318909"",""faces"":""10636"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""X/B071PDYXKX.glb"",""textures"":""3"",""vertices"":""6002""}"
320,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071PDYXRQ,,,,,,glb,,51972,28722,,1,3,,Q/B071PDYXRQ.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071PDYXRQ"",""extent_x"":""1.0562503933906555"",""extent_y"":""0.6464162468910217"",""extent_z"":""0.9686105847358704"",""faces"":""51972"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Q/B071PDYXRQ.glb"",""textures"":""3"",""vertices"":""28722""}"
321,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071RNV5PK,,,,,,glb,,324,244,,1,3,,K/B071RNV5PK.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071RNV5PK"",""extent_x"":""0.8123249113559723"",""extent_y"":""2.01953125"",""extent_z"":""0.22110862733097747"",""faces"":""324"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""K/B071RNV5PK.glb"",""textures"":""3"",""vertices"":""244""}"
322,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071RNW4SV,,,,,,glb,,57646,33736,,1,3,,V/B071RNW4SV.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071RNW4SV"",""extent_x"":""0.9143999814987183"",""extent_y"":""0.9143999814987183"",""extent_z"":""0.038099996745586395"",""faces"":""57646"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""V/B071RNW4SV.glb"",""textures"":""3"",""vertices"":""33736""}"
323,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071S5RK7P,,,,,,glb,,116828,84936,,1,4,,P/B071S5RK7P.glb,5.5000,,,preferred_format:glb;textures:4;materials:1,"technical:preferred_format:glb,textures:4,materials:1","{""3dmodel_id"":""B071S5RK7P"",""extent_x"":""0.36809709668159485"",""extent_y"":""0.49161314964294434"",""extent_z"":""0.3553989380598068"",""faces"":""116828"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""4"",""materials"":""1"",""meshes"":""1"",""path"":""P/B071S5RK7P.glb"",""textures"":""4"",""vertices"":""84936""}"
324,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071S5RLR6,,,,,,glb,,55332,29872,,1,4,,6/B071S5RLR6.glb,5.5000,,,preferred_format:glb;textures:4;materials:1,"technical:preferred_format:glb,textures:4,materials:1","{""3dmodel_id"":""B071S5RLR6"",""extent_x"":""0.8532761633396149"",""extent_y"":""0.7462798357009888"",""extent_z"":""0.2915702760219574"",""faces"":""55332"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""4"",""materials"":""1"",""meshes"":""1"",""path"":""6/B071S5RLR6.glb"",""textures"":""4"",""vertices"":""29872""}"
325,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071SHBTM5,,,,,,glb,,6272,5070,,1,3,,5/B071SHBTM5.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071SHBTM5"",""extent_x"":""0.9643006026744843"",""extent_y"":""1.3204988241195679"",""extent_z"":""0.5162286758422852"",""faces"":""6272"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""5/B071SHBTM5.glb"",""textures"":""3"",""vertices"":""5070""}"
326,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071SHHZT2,,,,,,glb,,1076,684,,1,3,,2/B071SHHZT2.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071SHHZT2"",""extent_x"":""2.9016960859298706"",""extent_y"":""0.017114998772740364"",""extent_z"":""2.3055331707000732"",""faces"":""1076"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""2/B071SHHZT2.glb"",""textures"":""3"",""vertices"":""684""}"
327,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071SHHZTC,,,,,,glb,,1874,1338,,1,3,,C/B071SHHZTC.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071SHHZTC"",""extent_x"":""2.442428469657898"",""extent_y"":""0.01022033579647541"",""extent_z"":""1.5305173993110657"",""faces"":""1874"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""C/B071SHHZTC.glb"",""textures"":""3"",""vertices"":""1338""}"
